ID	SENTENCE_ID	YEAR	TEXT	GENRE	CLAUSE_TYPE	SUBJTOP-V	V-SUBJTOP	XP-V-SUBJTOP
243	1150.HOMILIUBOK.REL-SER,.1721	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
244	1150.HOMILIUBOK.REL-SER,.1722	1150	HOMILIUBOK	REL	IP-MAT	0	1	0
245	1150.HOMILIUBOK.REL-SER,.1723	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
246	1150.HOMILIUBOK.REL-SER,.1730	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
247	1150.HOMILIUBOK.REL-SER,.1733	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
248	1150.HOMILIUBOK.REL-SER,.1738	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
249	1150.HOMILIUBOK.REL-SER,.1739	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
250	1150.HOMILIUBOK.REL-SER,.1743	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
251	1150.HOMILIUBOK.REL-SER,.1744	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
252	1150.HOMILIUBOK.REL-SER,.1746	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
253	1150.HOMILIUBOK.REL-SER,.1747	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
254	1150.HOMILIUBOK.REL-SER,.1756	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
255	1150.HOMILIUBOK.REL-SER,.1758	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
256	1150.HOMILIUBOK.REL-SER,.1760	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
257	1150.HOMILIUBOK.REL-SER,.1763	1150	HOMILIUBOK	REL	IP-MAT-SPE	0	0	1
258	1150.HOMILIUBOK.REL-SER,.1770	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
259	1150.HOMILIUBOK.REL-SER,.1771	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
260	1150.HOMILIUBOK.REL-SER,.1774	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
261	1150.HOMILIUBOK.REL-SER,.1775	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
262	1150.HOMILIUBOK.REL-SER,.1776	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
263	1150.HOMILIUBOK.REL-SER,.1777	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
264	1150.HOMILIUBOK.REL-SER,.1780	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
265	1150.HOMILIUBOK.REL-SER,.1786	1150	HOMILIUBOK	REL	IP-MAT	0	1	0
266	1150.HOMILIUBOK.REL-SER,.1788	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
267	1150.HOMILIUBOK.REL-SER,.1790	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
268	1150.HOMILIUBOK.REL-SER,.1798	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
269	1150.HOMILIUBOK.REL-SER,.1799	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
270	1150.HOMILIUBOK.REL-SER,.17	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
271	1150.HOMILIUBOK.REL-SER,.180	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
272	1150.HOMILIUBOK.REL-SER,.1828	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
273	1150.HOMILIUBOK.REL-SER,.1833	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
274	1150.HOMILIUBOK.REL-SER,.1834	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
275	1150.HOMILIUBOK.REL-SER,.1835	1150	HOMILIUBOK	REL	IP-MAT-SPE	0	0	1
276	1150.HOMILIUBOK.REL-SER,.1839	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
277	1150.HOMILIUBOK.REL-SER,.183	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
278	1150.HOMILIUBOK.REL-SER,.1840	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
279	1150.HOMILIUBOK.REL-SER,.1843	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
280	1150.HOMILIUBOK.REL-SER,.1850	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
281	1150.HOMILIUBOK.REL-SER,.1852	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
282	1150.HOMILIUBOK.REL-SER,.1856	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
283	1150.HOMILIUBOK.REL-SER,.1861	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
284	1150.HOMILIUBOK.REL-SER,.1867	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
285	1150.HOMILIUBOK.REL-SER,.1869	1150	HOMILIUBOK	REL	IP-MAT	0	1	0
286	1150.HOMILIUBOK.REL-SER,.1871	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
287	1150.HOMILIUBOK.REL-SER,.1875	1150	HOMILIUBOK	REL	IP-MAT	0	1	0
288	1150.HOMILIUBOK.REL-SER,.1880	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
289	1150.HOMILIUBOK.REL-SER,.1882	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
290	1150.HOMILIUBOK.REL-SER,.1883	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
291	1150.HOMILIUBOK.REL-SER,.1884	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
292	1150.HOMILIUBOK.REL-SER,.1885	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
293	1150.HOMILIUBOK.REL-SER,.1888	1150	HOMILIUBOK	REL	IP-MAT-SPE	0	0	1
294	1150.HOMILIUBOK.REL-SER,.1892	1150	HOMILIUBOK	REL	IP-MAT-SPE	0	1	0
295	1150.HOMILIUBOK.REL-SER,.1894	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
296	1150.HOMILIUBOK.REL-SER,.189	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
297	1150.HOMILIUBOK.REL-SER,.1904	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
298	1150.HOMILIUBOK.REL-SER,.1920	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
299	1150.HOMILIUBOK.REL-SER,.1923	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
300	1150.HOMILIUBOK.REL-SER,.1928	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
301	1150.HOMILIUBOK.REL-SER,.1938	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
302	1150.HOMILIUBOK.REL-SER,.1943	1150	HOMILIUBOK	REL	IP-MAT-SPE	1	0	0
303	1150.HOMILIUBOK.REL-SER,.1944	1150	HOMILIUBOK	REL	IP-MAT-SPE	0	0	1
304	1150.HOMILIUBOK.REL-SER,.1945	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
305	1150.HOMILIUBOK.REL-SER,.194	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
306	1150.HOMILIUBOK.REL-SER,.195	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
307	1150.HOMILIUBOK.REL-SER,.1963	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
308	1150.HOMILIUBOK.REL-SER,.197	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
309	1150.HOMILIUBOK.REL-SER,.1980	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
310	1150.HOMILIUBOK.REL-SER,.1982	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
311	1150.HOMILIUBOK.REL-SER,.1985	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
312	1150.HOMILIUBOK.REL-SER,.1999	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
313	1150.HOMILIUBOK.REL-SER,.19	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
314	1150.HOMILIUBOK.REL-SER,.1	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
315	1150.HOMILIUBOK.REL-SER,.2001	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
316	1150.HOMILIUBOK.REL-SER,.2006	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
317	1150.HOMILIUBOK.REL-SER,.2007	1150	HOMILIUBOK	REL	IP-MAT-SPE	1	0	0
318	1150.HOMILIUBOK.REL-SER,.2007	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
319	1150.HOMILIUBOK.REL-SER,.2014	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
320	1150.HOMILIUBOK.REL-SER,.2015	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
321	1150.HOMILIUBOK.REL-SER,.2018	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
322	1150.HOMILIUBOK.REL-SER,.2019	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
323	1150.HOMILIUBOK.REL-SER,.2022	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
324	1150.HOMILIUBOK.REL-SER,.2029	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
325	1150.HOMILIUBOK.REL-SER,.2037	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
326	1150.HOMILIUBOK.REL-SER,.203	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
327	1150.HOMILIUBOK.REL-SER,.2040	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
328	1150.HOMILIUBOK.REL-SER,.2051	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
329	1150.HOMILIUBOK.REL-SER,.2060	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
330	1150.HOMILIUBOK.REL-SER,.2062	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
331	1150.HOMILIUBOK.REL-SER,.2065	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
332	1150.HOMILIUBOK.REL-SER,.2069	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
333	1150.HOMILIUBOK.REL-SER,.2071	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
334	1150.HOMILIUBOK.REL-SER,.2072	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
335	1150.HOMILIUBOK.REL-SER,.2074	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
336	1150.HOMILIUBOK.REL-SER,.2077	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
337	1150.HOMILIUBOK.REL-SER,.2079	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
338	1150.HOMILIUBOK.REL-SER,.2080	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
339	1150.HOMILIUBOK.REL-SER,.2082	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
340	1150.HOMILIUBOK.REL-SER,.2085	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
341	1150.HOMILIUBOK.REL-SER,.2089	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
342	1150.HOMILIUBOK.REL-SER,.208	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
343	1150.HOMILIUBOK.REL-SER,.2090	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
344	1150.HOMILIUBOK.REL-SER,.2092	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
345	1150.HOMILIUBOK.REL-SER,.2094	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
346	1150.HOMILIUBOK.REL-SER,.2095	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
347	1150.HOMILIUBOK.REL-SER,.209	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
348	1150.HOMILIUBOK.REL-SER,.210	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
349	1150.HOMILIUBOK.REL-SER,.211	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
350	1150.HOMILIUBOK.REL-SER,.212	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
351	1150.HOMILIUBOK.REL-SER,.213	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
352	1150.HOMILIUBOK.REL-SER,.214	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
353	1150.HOMILIUBOK.REL-SER,.221	1150	HOMILIUBOK	REL	IP-MAT-SPE	0	1	0
354	1150.HOMILIUBOK.REL-SER,.231	1150	HOMILIUBOK	REL	IP-MAT-SPE	0	0	1
355	1150.HOMILIUBOK.REL-SER,.235	1150	HOMILIUBOK	REL	IP-MAT	0	1	0
356	1150.HOMILIUBOK.REL-SER,.239	1150	HOMILIUBOK	REL	IP-MAT	0	1	0
357	1150.HOMILIUBOK.REL-SER,.242	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
358	1150.HOMILIUBOK.REL-SER,.248	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
359	1150.HOMILIUBOK.REL-SER,.251	1150	HOMILIUBOK	REL	IP-MAT-SPE	0	0	1
360	1150.HOMILIUBOK.REL-SER,.252	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
361	1150.HOMILIUBOK.REL-SER,.257	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
362	1150.HOMILIUBOK.REL-SER,.260	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
363	1150.HOMILIUBOK.REL-SER,.265	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
364	1150.HOMILIUBOK.REL-SER,.266	1150	HOMILIUBOK	REL	IP-MAT	0	1	0
365	1150.HOMILIUBOK.REL-SER,.272	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
366	1150.HOMILIUBOK.REL-SER,.289	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
367	1150.HOMILIUBOK.REL-SER,.291	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
368	1150.HOMILIUBOK.REL-SER,.296	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
369	1150.HOMILIUBOK.REL-SER,.303	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
370	1150.HOMILIUBOK.REL-SER,.315	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
371	1150.HOMILIUBOK.REL-SER,.318	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
372	1150.HOMILIUBOK.REL-SER,.322	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
373	1150.HOMILIUBOK.REL-SER,.326	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
374	1150.HOMILIUBOK.REL-SER,.328	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
375	1150.HOMILIUBOK.REL-SER,.330	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
376	1150.HOMILIUBOK.REL-SER,.332	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
377	1150.HOMILIUBOK.REL-SER,.333	1150	HOMILIUBOK	REL	IP-MAT-SPE	1	0	0
378	1150.HOMILIUBOK.REL-SER,.337	1150	HOMILIUBOK	REL	IP-MAT-SPE	1	0	0
379	1150.HOMILIUBOK.REL-SER,.339	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
380	1150.HOMILIUBOK.REL-SER,.360	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
381	1150.HOMILIUBOK.REL-SER,.361	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
382	1150.HOMILIUBOK.REL-SER,.366	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
383	1150.HOMILIUBOK.REL-SER,.368	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
384	1150.HOMILIUBOK.REL-SER,.373	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
385	1150.HOMILIUBOK.REL-SER,.395	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
386	1150.HOMILIUBOK.REL-SER,.397	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
387	1150.HOMILIUBOK.REL-SER,.399	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
388	1150.HOMILIUBOK.REL-SER,.402	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
389	1150.HOMILIUBOK.REL-SER,.404	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
390	1150.HOMILIUBOK.REL-SER,.406	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
391	1150.HOMILIUBOK.REL-SER,.408	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
392	1150.HOMILIUBOK.REL-SER,.409	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
393	1150.HOMILIUBOK.REL-SER,.421	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
394	1150.HOMILIUBOK.REL-SER,.423	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
395	1150.HOMILIUBOK.REL-SER,.434	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
396	1150.HOMILIUBOK.REL-SER,.441	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
397	1150.HOMILIUBOK.REL-SER,.442	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
398	1150.HOMILIUBOK.REL-SER,.443	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
399	1150.HOMILIUBOK.REL-SER,.450	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
400	1150.HOMILIUBOK.REL-SER,.451	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
401	1150.HOMILIUBOK.REL-SER,.452	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
402	1150.HOMILIUBOK.REL-SER,.454	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
403	1150.HOMILIUBOK.REL-SER,.455	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
404	1150.HOMILIUBOK.REL-SER,.459	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
405	1150.HOMILIUBOK.REL-SER,.467	1150	HOMILIUBOK	REL	IP-MAT-SPE	1	0	0
406	1150.HOMILIUBOK.REL-SER,.470	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
407	1150.HOMILIUBOK.REL-SER,.472	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
408	1150.HOMILIUBOK.REL-SER,.478	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
409	1150.HOMILIUBOK.REL-SER,.481	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
410	1150.HOMILIUBOK.REL-SER,.484	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
411	1150.HOMILIUBOK.REL-SER,.485	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
412	1150.HOMILIUBOK.REL-SER,.486	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
413	1150.HOMILIUBOK.REL-SER,.488	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
414	1150.HOMILIUBOK.REL-SER,.489	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
415	1150.HOMILIUBOK.REL-SER,.490	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
416	1150.HOMILIUBOK.REL-SER,.491	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
417	1150.HOMILIUBOK.REL-SER,.492	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
418	1150.HOMILIUBOK.REL-SER,.494	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
419	1150.HOMILIUBOK.REL-SER,.498	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
420	1150.HOMILIUBOK.REL-SER,.499	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
421	1150.HOMILIUBOK.REL-SER,.4	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
422	1150.HOMILIUBOK.REL-SER,.500	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
423	1150.HOMILIUBOK.REL-SER,.502	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
424	1150.HOMILIUBOK.REL-SER,.503	1150	HOMILIUBOK	REL	IP-MAT	0	1	0
425	1150.HOMILIUBOK.REL-SER,.504	1150	HOMILIUBOK	REL	IP-MAT	0	1	0
426	1150.HOMILIUBOK.REL-SER,.508	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
427	1150.HOMILIUBOK.REL-SER,.513	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
428	1150.HOMILIUBOK.REL-SER,.515	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
429	1150.HOMILIUBOK.REL-SER,.538	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
430	1150.HOMILIUBOK.REL-SER,.545	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
431	1150.HOMILIUBOK.REL-SER,.546	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
432	1150.HOMILIUBOK.REL-SER,.547	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
433	1150.HOMILIUBOK.REL-SER,.548	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
434	1150.HOMILIUBOK.REL-SER,.549	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
435	1150.HOMILIUBOK.REL-SER,.555	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
436	1150.HOMILIUBOK.REL-SER,.561	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
437	1150.HOMILIUBOK.REL-SER,.566	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
438	1150.HOMILIUBOK.REL-SER,.568	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
439	1150.HOMILIUBOK.REL-SER,.572	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
440	1150.HOMILIUBOK.REL-SER,.573	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
441	1150.HOMILIUBOK.REL-SER,.574	1150	HOMILIUBOK	REL	IP-MAT-SPE	1	0	0
442	1150.HOMILIUBOK.REL-SER,.577	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
443	1150.HOMILIUBOK.REL-SER,.588	1150	HOMILIUBOK	REL	IP-MAT-SPE	0	0	1
444	1150.HOMILIUBOK.REL-SER,.592	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
445	1150.HOMILIUBOK.REL-SER,.603	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
446	1150.HOMILIUBOK.REL-SER,.608	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
447	1150.HOMILIUBOK.REL-SER,.609	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
448	1150.HOMILIUBOK.REL-SER,.610	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
449	1150.HOMILIUBOK.REL-SER,.612	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
450	1150.HOMILIUBOK.REL-SER,.623	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
451	1150.HOMILIUBOK.REL-SER,.625	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
452	1150.HOMILIUBOK.REL-SER,.626	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
453	1150.HOMILIUBOK.REL-SER,.629	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
454	1150.HOMILIUBOK.REL-SER,.634	1150	HOMILIUBOK	REL	IP-MAT-SPE	1	0	0
455	1150.HOMILIUBOK.REL-SER,.637	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
456	1150.HOMILIUBOK.REL-SER,.641	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
457	1150.HOMILIUBOK.REL-SER,.642	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
458	1150.HOMILIUBOK.REL-SER,.646	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
459	1150.HOMILIUBOK.REL-SER,.647	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
460	1150.HOMILIUBOK.REL-SER,.652	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
461	1150.HOMILIUBOK.REL-SER,.657	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
462	1150.HOMILIUBOK.REL-SER,.658	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
463	1150.HOMILIUBOK.REL-SER,.65	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
464	1150.HOMILIUBOK.REL-SER,.660	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
465	1150.HOMILIUBOK.REL-SER,.660	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
466	1150.HOMILIUBOK.REL-SER,.663	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
467	1150.HOMILIUBOK.REL-SER,.670	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
468	1150.HOMILIUBOK.REL-SER,.673	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
469	1150.HOMILIUBOK.REL-SER,.674	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
470	1150.HOMILIUBOK.REL-SER,.679	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
471	1150.HOMILIUBOK.REL-SER,.686	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
472	1150.HOMILIUBOK.REL-SER,.693	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
473	1150.HOMILIUBOK.REL-SER,.695	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
474	1150.HOMILIUBOK.REL-SER,.6	1150	HOMILIUBOK	REL	IP-MAT	0	1	0
475	1150.HOMILIUBOK.REL-SER,.704	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
476	1150.HOMILIUBOK.REL-SER,.707	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
477	1150.HOMILIUBOK.REL-SER,.713	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
478	1150.HOMILIUBOK.REL-SER,.717	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
479	1150.HOMILIUBOK.REL-SER,.727	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
480	1150.HOMILIUBOK.REL-SER,.730	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
481	1150.HOMILIUBOK.REL-SER,.733	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
482	1150.HOMILIUBOK.REL-SER,.734	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
483	1150.HOMILIUBOK.REL-SER,.737	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
484	1150.HOMILIUBOK.REL-SER,.738	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
485	1150.HOMILIUBOK.REL-SER,.740	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
486	1150.HOMILIUBOK.REL-SER,.749	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
487	1150.HOMILIUBOK.REL-SER,.751	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
488	1150.HOMILIUBOK.REL-SER,.753	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
489	1150.HOMILIUBOK.REL-SER,.754	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
490	1150.HOMILIUBOK.REL-SER,.759	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
491	1150.HOMILIUBOK.REL-SER,.761	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
492	1150.HOMILIUBOK.REL-SER,.762	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
493	1150.HOMILIUBOK.REL-SER,.765	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
494	1150.HOMILIUBOK.REL-SER,.767	1150	HOMILIUBOK	REL	IP-MAT	1	0	0
495	1150.HOMILIUBOK.REL-SER,.76	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
496	1150.HOMILIUBOK.REL-SER,.784	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
497	1150.HOMILIUBOK.REL-SER,.789	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
498	1150.HOMILIUBOK.REL-SER,.795	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
499	1150.HOMILIUBOK.REL-SER,.800	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
500	1150.HOMILIUBOK.REL-SER,.807	1150	HOMILIUBOK	REL	IP-MAT	0	0	1
501	1150.HOMILIUBOK.REL-SER,.809	1150	HOMILIUBOK	REL	IP-MAT-SPE	1	0	0
